AREA,PERIMETER,WCOLGEN02_,WCOLGEN021,DPTO,NOMBRE_DPT,MPIO,NOMBRE_MPI,NOMBRE_CAB,CLASEMUN,MPIOS,ZONA,OF_REG,REG_ZONAS,HECTARES,_ID
69579143.7278,33721.0370834,709,1072,25,CUNDINAMARCA,260,EL ROSAL,EL ROSAL,CM,25260,ZONA03,DABOG,DABOGZONA03,6957.914,706
108178195.251,56411.920168,710,1050,15,BOYACA,236,CHIVOR,CHIVOR,CM,15236,ZONA06,DABOG,DABOGZONA06,10817.82,707
81091031.2587,41513.5661673,711,697,25,CUNDINAMARCA,175,CHIA,CHIA,CM,25175,ZONA04,DABOG,DABOGZONA04,8109.103,708
282294239.102,75204.45688870001,712,219,73,TOLIMA,461,MURILLO,MURILLO,CM,73461,ZONA06,DALES,DALESZONA06,28229.424,709
652365722.614,160427.340311,713,234,66,RISARALDA,001,PEREIRA,PEREIRA,CM,66001,ZONA02,DALES,DALESZONA02,65236.572,710
100609406.777,47218.813262,714,771,25,CUNDINAMARCA,799,TENJO,TENJO,CM,25799,ZONA04,DABOG,DABOGZONA04,10060.941,711
52316644.7184,33867.8976047,715,689,25,CUNDINAMARCA,095,BITUIMA,BITUIMA,CM,25095,ZONA03,DABOG,DABOGZONA03,5231.664,712
161595272.242,54916.9788676,716,705,25,CUNDINAMARCA,269,FACATATIVA,FACATATIVA,CM,25269,ZONA03,DABOG,DABOGZONA03,16159.527,713
70940862.7059,43148.4029118,717,238,66,RISARALDA,170,DOSQUEBRADAS,DOSQUEBRADAS,CM,66170,ZONA02,DALES,DALESZONA02,7094.086,714
318042013.713,89732.492287,719,168,76,VALLE DEL CAUCA,041,ANSERMANUEVO,ANSERMANUEVO,CM,76041,ZONA01,DACLI,DACLIZONA01,31804.201,715
16819951927.8,607787.225451,720,807,50,META,568,PUERTO GAITAN,PUERTO GAITAN,CM,50568,ZONA12,DABOG,DABOGZONA12,1681995.193,716
119157373.771,59597.2233645,721,732,25,CUNDINAMARCA,430,MADRID,MADRID,CM,25430,ZONA03,DABOG,DABOGZONA03,11915.737,717
145380638.506,59388.6806946,722,138,76,VALLE DEL CAUCA,246,EL CAIRO,EL CAIRO,CM,76246,ZONA01,DACLI,DACLIZONA01,14538.064,718
53163405.0928,35793.456145,723,702,25,CUNDINAMARCA,214,COTA,COTA,CM,25214,ZONA04,DABOG,DABOGZONA04,5316.341,719
211619857.25,82781.2894615,724,688,25,CUNDINAMARCA,086,BELTRAN,BELTRAN,CM,25086,ZONA03,DABOG,DABOGZONA03,21161.986,720
119869553.297,46277.3727462,725,686,25,CUNDINAMARCA,040,ANOLAIMA,ANOLAIMA,CM,25040,ZONA03,DABOG,DABOGZONA03,11986.955,721
1650947779.13,323322.540454,726,684,11,SANTAFE DE BOGOTA D.C,001,SANTAFE DE BOGOTA D.C.,SANTAFE DE BOGOTA,CM,11001,ZONA01,DABOG,DABOGZONA01,165094.778,722
335214113.124,90751.911509,727,724,25,CUNDINAMARCA,372,JUNIN,JUNIN,CM,25372,ZONA04,DABOG,DABOGZONA04,33521.411,723
355348517.926,85298.24985750001,728,136,76,VALLE DEL CAUCA,147,CARTAGO,CARTAGO,CM,76147,ZONA01,DACLI,DACLIZONA01,35534.852,724
1275141820.82,225143.291228,729,289,27,CHOCO,745,SIPI,SIPI,CM,27745,ZONA07,DAMED,DAMEDZONA07,127514.182,725
348728505.377,86768.62803170001,730,725,25,CUNDINAMARCA,377,LA CALERA,LA CALERA,CM,25377,ZONA04,DABOG,DABOGZONA04,34872.851,726
194123567.465,60162.0337232,731,167,76,VALLE DEL CAUCA,054,ARGELIA,ARGELIA,CM,76054,ZONA01,DACLI,DACLIZONA01,19412.357,727
55621708.4955,31611.3778804,732,788,25,CUNDINAMARCA,898,ZIPACON,ZIPACON,CM,25898,ZONA03,DABOG,DABOGZONA03,5562.171,728
266569801.846,77084.8492887,733,218,73,TOLIMA,861,VENADILLO,VENADILLO,CM,73861,ZONA05,DALES,DALESZONA05,26656.98,729
130798704.48,51657.9351868,734,750,25,CUNDINAMARCA,596,QUIPILE,QUIPILE,CM,25596,ZONA03,DABOG,DABOGZONA03,13079.87,730
276489967.365,109850.45067,735,215,73,TOLIMA,686,SANTA ISABEL,SANTA ISABEL,CM,73686,ZONA05,DALES,DALESZONA05,27648.997,731
69938954.9765,34394.3205664,736,708,25,CUNDINAMARCA,286,FUNZA,FUNZA,CM,25286,ZONA03,DABOG,DABOGZONA03,6993.895,732
422911758.892,109742.447682,737,711,25,CUNDINAMARCA,293,GACHALA,GACHALA,CM,25293,ZONA04,DABOG,DABOGZONA04,42291.176,733
102487552.379,41215.1922559,738,714,25,CUNDINAMARCA,299,GAMA,GAMA,CM,25299,ZONA04,DABOG,DABOGZONA04,10248.755,734
75997788.98370001,48571.4900401,739,690,25,CUNDINAMARCA,099,BOJACA,BOJACA,CM,25099,ZONA03,DABOG,DABOGZONA03,7599.779,735
385240618.889,97226.0673712,740,1079,25,CUNDINAMARCA,839,UBALA,UBALA,CM,25839,ZONA04,DABOG,DABOGZONA04,38524.062,736
186894862.477,59376.7423062,741,747,25,CUNDINAMARCA,580,PULI,PULI,CM,25580,ZONA03,DABOG,DABOGZONA03,18689.486,737
59415227.1593,33800.5549197,742,1046,25,CUNDINAMARCA,123,CACHIPAY,CACHIPAY,CM,25123,ZONA03,DABOG,DABOGZONA03,5941.523,738
65907718.0342,40420.5576934,743,160,76,VALLE DEL CAUCA,845,ULLOA,ULLOA,CM,76845,ZONA01,DACLI,DACLIZONA01,6590.772,739
82088295.8828,39172.6191829,744,791,25,CUNDINAMARCA,797,TENA,TENA,CM,25797,ZONA02,DABOG,DABOGZONA02,8208.83,740
776864522.858,153377.761579,745,744,25,CUNDINAMARCA,530,PARATEBUENO,PARATEBUENO,CM,25530,ZONA12,DABOG,DABOGZONA12,77686.452,741
94870736.9694,43344.288991,746,735,25,CUNDINAMARCA,473,MOSQUERA,MOSQUERA,CM,25473,ZONA03,DABOG,DABOGZONA03,9487.074000000001,742
539869434.85,113264.403125,747,182,73,TOLIMA,043,ANZOATEGUI,ANZOATEGUI,CM,73043,ZONA05,DALES,DALESZONA05,53986.943,743
449049540.657,96909.2441687,748,161,76,VALLE DEL CAUCA,863,VERSALLES,VERSALLES,CM,76863,ZONA01,DACLI,DACLIZONA01,44904.954,744
143479444.03,60320.4608643,749,227,63,QUINDIO,272,FILANDIA,FILANDIA,CM,63272,ZONA03,DALES,DALESZONA03,14347.944,745
898121367.577,155828.468328,750,866,85,CASANARE,440,VILLANUEVA,VILLANUEVA,CM,85440,ZONA12,DABOG,DABOGZONA12,89812.137,746
392965314.743,94470.8653205,751,233,63,QUINDIO,690,SALENTO,SALENTO,CM,63690,ZONA03,DALES,DALESZONA03,39296.531,747
192312612.693,65032.9967098,752,157,76,VALLE DEL CAUCA,823,TORO,TORO,CM,76823,ZONA01,DACLI,DACLIZONA01,19231.261,748
345205518.874,79690.17816720001,753,180,73,TOLIMA,026,ALVARADO,ALVARADO,CM,73026,ZONA06,DALES,DALESZONA06,34520.552,749
157196170.329,52999.8928662,754,726,25,CUNDINAMARCA,386,LA MESA,LA MESA,CM,25386,ZONA02,DABOG,DABOGZONA02,15719.617,750
90561747.5836,42038.608311,755,130,76,VALLE DEL CAUCA,020,ALCALA,ALCALA,CM,76020,ZONA01,DACLI,DACLIZONA01,9056.174999999999,751
476832866.536,113628.888683,756,706,25,CUNDINAMARCA,279,FOMEQUE,FOMEQUE,CM,25279,ZONA04,DABOG,DABOGZONA04,47683.287,752
424780781.721,111871.323188,757,1001,50,META,110,BARRANCA DE UPIA,BARRANCA DE UPIA,CM,50110,ZONA12,DABOG,DABOGZONA12,42478.078,753
62319810.9865,43184.133908,758,225,63,QUINDIO,190,CIRCASIA,CIRCASIA,CM,63190,ZONA03,DALES,DALESZONA03,6231.981,754
1159510710.89,204066.182144,759,178,73,TOLIMA,001,IBAGUE,IBAGUE,CM,73001,ZONA04,DALES,DALESZONA04,115951.071,755
215369274.421,72738.9037692,760,699,25,CUNDINAMARCA,181,CHOACHI,CHOACHI,CM,25181,ZONA04,DABOG,DABOGZONA04,21536.927,756
89478646.5614,39276.1923871,761,753,25,CUNDINAMARCA,645,SAN ANTONIO DEL TEQUENDAMA,SAN ANTONIO DE TEQUENDAMA,CM,25645,ZONA02,DABOG,DABOGZONA02,8947.865,757
222687538.471,68014.88543540001,762,723,25,CUNDINAMARCA,368,JERUSALEN,JERUSALEN,CM,25368,ZONA02,DABOG,DABOGZONA02,22268.754,758
1248469135.25,140789.723405,763,734,25,CUNDINAMARCA,438,MEDINA,MEDINA,CM,25438,ZONA12,DABOG,DABOGZONA12,124846.914,759
83409479.5501,43982.2140714,764,232,63,QUINDIO,594,QUIMBAYA,QUIMBAYA,CM,63594,ZONA03,DALES,DALESZONA03,8340.948,760
189434065.393,75651.5503202,765,763,25,CUNDINAMARCA,754,SOACHA,SOACHA,CM,25754,ZONA02,DABOG,DABOGZONA02,18943.407,761
119230013.583,50961.4695749,766,685,25,CUNDINAMARCA,035,ANAPOIMA,ANAPOIMA,CM,25035,ZONA02,DABOG,DABOGZONA02,11923.001,762
281282650.357,96916.9109206,767,205,73,TOLIMA,547,PIEDRAS,PIEDRAS,CM,73547,ZONA06,DALES,DALESZONA06,28128.265,763
107489293.156,61103.9398124,768,751,25,CUNDINAMARCA,599,APULO,RAFAEL REYES,CM,25599,ZONA02,DABOG,DABOGZONA02,10748.929,764
149716622.275,54566.3168722,769,148,76,VALLE DEL CAUCA,497,OBANDO,OBANDO,CM,76497,ZONA01,DACLI,DACLIZONA01,14971.662,765
120209810.371,44710.0966556,770,703,25,CUNDINAMARCA,245,EL COLEGIO,EL COLEGIO,CM,25245,ZONA02,DABOG,DABOGZONA02,12020.981,766
262127959.262,92496.306726,771,774,25,CUNDINAMARCA,815,TOCAIMA,TOCAIMA,CM,25815,ZONA02,DABOG,DABOGZONA02,26212.796,767
146620019.97,67836.0621521,772,719,25,CUNDINAMARCA,324,GUATAQUI,GUATAQUI,CM,25324,ZONA02,DABOG,DABOGZONA02,14662.002,768
480887200.163,94934.3029967,773,185,73,TOLIMA,124,CAJAMARCA,CAJAMARCA,CM,73124,ZONA06,DALES,DALESZONA06,48088.72,769
124101019.249,53935.8627962,774,146,76,VALLE DEL CAUCA,400,LA UNION,LA UNION,CM,76400,ZONA01,DACLI,DACLIZONA01,12410.102,770
119160510.259,49172.4189831,775,230,63,QUINDIO,470,MONTENEGRO,MONTENEGRO,CM,63470,ZONA03,DALES,DALESZONA03,11916.051,771
113101711.09,47529.3182253,776,222,63,QUINDIO,001,ARMENIA,ARMENIA,CM,63001,ZONA03,DALES,DALESZONA03,11310.171,772
328335538.434,101213.062945,777,140,76,VALLE DEL CAUCA,250,EL DOVIO,EL DOVIO,CM,76250,ZONA01,DACLI,DACLIZONA01,32833.554,773
310057073.39,76021.66852609999,778,147,76,VALLE DEL CAUCA,403,LA VICTORIA,LA VICTORIA,CM,76403,ZONA01,DACLI,DACLIZONA01,31005.707,774
112956059.16,51172.4899179,779,777,25,CUNDINAMARCA,841,UBAQUE,UBAQUE,CM,25841,ZONA04,DABOG,DABOGZONA04,11295.606,775
62769443.2418,33225.2741612,780,1051,25,CUNDINAMARCA,312,GRANADA,GRANADA,CM,25312,ZONA02,DABOG,DABOGZONA02,6276.944,776
207784489.377,74611.9420636,781,224,63,QUINDIO,130,CALARCA,CALARCA,CM,63130,ZONA03,DALES,DALESZONA03,20778.449,777
4007312846.61,357454.248001,782,292,27,CHOCO,250,EL LITORAL DEL SAN JUAN,SANTA GENOVEVA DE DOCORDO,CM,27250,ZONA03,DACLI,DACLIZONA03,400731.285,778
105487199.572,46161.3134293,783,760,25,CUNDINAMARCA,740,SIBATE,SIBATE,CM,25740,ZONA02,DABOG,DABOGZONA02,10548.72,779
202623862.263,59941.5464881,784,814,50,META,686,SAN JUANITO,SAN JUANITO,CM,50686,ZONA12,DABOG,DABOGZONA12,20262.386,780
275300399.97,80086.3961387,785,153,76,VALLE DEL CAUCA,622,ROLDANILLO,ROLDANILLO,CM,76622,ZONA01,DACLI,DACLIZONA01,27530.04,781
92270308.3295,50011.999841,786,229,63,QUINDIO,401,LA TEBAIDA,LA TEBAIDA,CM,63401,ZONA03,DALES,DALESZONA03,9227.031000000001,782
198084938.203,63584.8615902,787,786,25,CUNDINAMARCA,878,VIOTA,VIOTA,CM,25878,ZONA02,DABOG,DABOGZONA02,19808.494,783
174807644.63,60461.7627267,788,761,25,CUNDINAMARCA,743,SILVANIA,SILVANIA,CM,25743,ZONA02,DABOG,DABOGZONA02,17480.764,784
443353172.903,99534.5910518,789,189,73,TOLIMA,200,COELLO,COELLO,CM,73200,ZONA05,DALES,DALESZONA05,44335.317,785
354846888.465,87592.61260350001,790,165,76,VALLE DEL CAUCA,895,ZARZAL,ZARZAL,CM,76895,ZONA01,DACLI,DACLIZONA01,35484.689,786
119082503.253,53251.7666984,791,698,25,CUNDINAMARCA,178,CHIPAQUE,CHIPAQUE,CM,25178,ZONA04,DABOG,DABOGZONA04,11908.25,787
921227370.748,170978.099197,792,156,76,VALLE DEL CAUCA,736,SEVILLA,SEVILLA,CM,76736,ZONA01,DACLI,DACLIZONA01,92122.73699999999,788
197797201.615,70466.08607429999,793,1025,50,META,245,EL CALVARIO,EL CALVARIO,CM,50245,ZONA12,DABOG,DABOGZONA12,19779.72,789
117543320.172,52497.1137624,794,694,25,CUNDINAMARCA,151,CAQUEZA,CAQUEZA,CM,25151,ZONA04,DABOG,DABOGZONA04,11754.332,790
90049898.9876,51558.473486,795,736,25,CUNDINAMARCA,483,NARI¥O,NARI¥O,CM,25483,ZONA02,DABOG,DABOGZONA02,9004.99,791
808960161.799,131147.740579,796,795,50,META,124,CABUYARO,CABUYARO,CM,50124,ZONA12,DABOG,DABOGZONA12,80896.016,792
697012800.897,120337.815543,797,154,76,VALLE DEL CAUCA,100,BOLIVAR,BOLIVAR,CM,76100,ZONA01,DACLI,DACLIZONA01,69701.28,793
106237623.73,60051.4530282,798,715,25,CUNDINAMARCA,307,GIRARDOT,GIRARDOT,CM,25307,ZONA02,DABOG,DABOGZONA02,10623.762,794
131699667.286,52375.1431704,799,134,76,VALLE DEL CAUCA,122,CAICEDONIA,CAICEDONIA,CM,76122,ZONA01,DACLI,DACLIZONA01,13169.967,795
77601173.5944,48129.3584724,800,226,63,QUINDIO,212,CORDOBA,CORDOBA,CM,63212,ZONA03,DALES,DALESZONA03,7760.117,796
40144768.4049,29264.7237977,801,223,63,QUINDIO,111,BUENAVISTA,BUENAVISTA,CM,63111,ZONA03,DALES,DALESZONA03,4014.477,797
566674958.5930001,163825.777152,802,811,50,META,606,RESTREPO,RESTREPO,CM,50606,ZONA12,DABOG,DABOGZONA12,56667.496,798
114970650.054,48073.4355813,803,779,25,CUNDINAMARCA,845,UNE,UNE,CM,25845,ZONA04,DABOG,DABOGZONA04,11497.065,799
5580277053.15,405475.566549,804,808,50,META,573,PUERTO LOPEZ,PUERTO LOPEZ,CM,50573,ZONA12,DABOG,DABOGZONA12,558027.705,800
76166047.4103,36454.401473,805,682,25,CUNDINAMARCA,001,AGUA DE DIOS,AGUA DE DIOS,CM,25001,ZONA02,DABOG,DABOGZONA02,7616.605,801
146696965.937,55898.0960221,806,745,25,CUNDINAMARCA,535,PASCA,PASCA,CM,25535,ZONA02,DABOG,DABOGZONA02,14669.697,802
307492069.362,98252.3657028,807,710,25,CUNDINAMARCA,290,FUSAGASUGA,FUSAGASUGA,CM,25290,ZONA02,DABOG,DABOGZONA02,30749.207,803
934274747.344,145754.574664,808,211,73,TOLIMA,624,ROVIRA,ROVIRA,CM,73624,ZONA06,DALES,DALESZONA06,93427.47500000001,804
202589251.561,59887.9000598,809,749,25,CUNDINAMARCA,594,QUETAME,QUETAME,CM,25594,ZONA04,DABOG,DABOGZONA04,20258.925,805
92428599.7555,49482.3038421,810,772,25,CUNDINAMARCA,805,TIBACUY,TIBACUY,CM,25805,ZONA02,DABOG,DABOGZONA02,9242.860000000001,806
194424859.065,66083.86943799999,811,231,63,QUINDIO,548,PIJAO,PIJAO,CM,63548,ZONA03,DALES,DALESZONA03,19442.486,807
147348173.028,51999.6420754,812,752,25,CUNDINAMARCA,612,RICAURTE,RICAURTE,CM,25612,ZONA02,DABOG,DABOGZONA02,14734.817,808
116442509.193,49806.2207821,813,707,25,CUNDINAMARCA,281,FOSCA,FOSCA,CM,25281,ZONA04,DABOG,DABOGZONA04,11644.251,809
205937782.593,72808.6436392,814,772,25,CUNDINAMARCA,488,NILO,NILO,CM,25488,ZONA02,DABOG,DABOGZONA02,20593.778,810
205363932.046,69081.75168640001,815,228,63,QUINDIO,302,GENOVA,GENOVA,CM,63302,ZONA03,DALES,DALESZONA03,20536.393,811
371984196.247,88990.8719735,816,133,76,VALLE DEL CAUCA,113,BUGALAGRANDE,BUGALAGRANDE,CM,76113,ZONA02,DACLI,DACLIZONA02,37198.42,812
671896477.346,119635.557909,817,210,73,TOLIMA,622,RONCESVALLES,RONCESVALLES,CM,73622,ZONA06,DALES,DALESZONA06,67189.648,813
428853069.237,135306.184726,818,214,73,TOLIMA,678,SAN LUIS,SAN LUIS,CM,73678,ZONA06,DALES,DALESZONA06,42885.307,814
1370000372.68,211363.556496,819,793,50,META,001,VILLAVICENCIO,VILLAVICENCIO,CM,50001,ZONA11,DABOG,DABOGZONA11,137000.037,815
607460433.8430001,112508.104076,820,722,25,CUNDINAMARCA,339,GUTIERREZ,GUTIERREZ,CM,25339,ZONA04,DABOG,DABOGZONA04,60746.043,816
379192066.538,132234.954957,821,817,50,META,226,CUMARAL,CUMARAL,CM,50226,ZONA12,DABOG,DABOGZONA12,37919.207,817
91945291.2102,43967.0050935,822,195,73,TOLIMA,275,FLANDES,FLANDES,CM,73275,ZONA05,DALES,DALESZONA05,9194.529,818
184398298.275,74306.4497123,823,687,25,CUNDINAMARCA,053,ARBELAEZ,ARBELAEZ,CM,25053,ZONA02,DABOG,DABOGZONA02,18439.83,819
190662194.897,62351.9366274,824,217,73,TOLIMA,854,VALLE DE SAN JUAN,VALLE DE SAN JUAN,CM,73854,ZONA06,DALES,DALESZONA06,19066.219,820
241652998.842,73685.8442393,825,158,76,VALLE DEL CAUCA,828,TRUJILLO,TRUJILLO,CM,76828,ZONA02,DACLI,DACLIZONA02,24165.3,821
166355405.64,69144.0160785,826,202,73,TOLIMA,449,MELGAR,MELGAR,CM,73449,ZONA05,DALES,DALESZONA05,16635.541,822
229507351.121,80586.6353104,827,993,73,TOLIMA,352,ICONONZO,ICONONZO,CM,73352,ZONA05,DALES,DALESZONA05,22950.735,823
211597909.402,71685.7663131,828,1045,25,CUNDINAMARCA,335,GUAYABETAL,GUAYABETAL,CM,25335,ZONA04,DABOG,DABOGZONA04,21159.791,824
145508331.716,85086.81474669999,829,216,73,TOLIMA,770,SUAREZ,SUAREZ,CM,73770,ZONA05,DALES,DALESZONA05,14550.833,825
6911191356.98,562007.102621,830,131,76,VALLE DEL CAUCA,109,BUENAVENTURA,BUENAVENTURA,CM,76109,ZONA03,DACLI,DACLIZONA03,691119.1360000001,826
100016137.217,49339.6286601,831,743,25,CUNDINAMARCA,524,PANDI,PANDI,CM,25524,ZONA02,DABOG,DABOGZONA02,10001.614,827
174714382.708,62086.3332578,832,186,73,TOLIMA,148,CARMEN DE APICALA,CARMEN DE APICALA,CM,73148,ZONA05,DALES,DALESZONA05,17471.438,828
217330255.616,88987.2127056,833,1034,76,VALLE DEL CAUCA,036,ANDALUCIA,ANDALUCIA,CM,76036,ZONA02,DACLI,DACLIZONA02,21733.026,829
225611237.733,71268.0631021,834,193,73,TOLIMA,268,ESPINAL,ESPINAL,CM,73268,ZONA05,DALES,DALESZONA05,22561.124,830
528703779.549,100514.625856,835,197,73,TOLIMA,319,GUAMO,GUAMO,CM,73319,ZONA06,DALES,DALESZONA06,52870.378,831
975482845.641,179210.233724,836,794,50,META,006,ACACIAS,ACACIAS,CM,50006,ZONA11,DABOG,DABOGZONA11,97548.285,832
193441961.858,63398.7673754,837,754,25,CUNDINAMARCA,649,SAN BERNARDO,SAN BERNARDO,CM,25649,ZONA02,DABOG,DABOGZONA02,19344.196,833
238869627.594,72950.25182770001,838,152,76,VALLE DEL CAUCA,616,RIOFRIO,RIOFRIO,CM,76616,ZONA02,DACLI,DACLIZONA02,23886.963,834
609579737.15,173366.11579,839,159,76,VALLE DEL CAUCA,834,TULUA,TULUA,CM,76834,ZONA02,DACLI,DACLIZONA02,60957.974,835
301222784.54,79436.5129606,840,155,76,VALLE DEL CAUCA,670,SAN PEDRO,SAN PEDRO,CM,76670,ZONA02,DACLI,DACLIZONA02,30122.278,836
525494405.579,111145.835859,841,191,73,TOLIMA,226,CUNDAY,CUNDAY,CM,73226,ZONA05,DALES,DALESZONA05,52549.441,837
830952767.465,143708.613694,842,145,76,VALLE DEL CAUCA,126,DARIEN,DARIEN,CM,76126,ZONA02,DACLI,DACLIZONA02,83095.277,838
925592122.904,133852.877109,843,204,73,TOLIMA,504,ORTEGA,ORTEGA,CM,73504,ZONA06,DALES,DALESZONA06,92559.212,839
135473741.023,52803.3506243,844,740,25,CUNDINAMARCA,506,VENECIA,OSPINA PEREZ,CM,25506,ZONA02,DABOG,DABOGZONA02,13547.374,840
366454670.108,85584.23852490001,845,213,73,TOLIMA,675,SAN ANTONIO,SAN ANTONIO,CM,73675,ZONA06,DALES,DALESZONA06,36645.467,841
318868815.471,85980.4484959,846,163,76,VALLE DEL CAUCA,890,YOTOCO,YOTOCO,CM,76890,ZONA02,DACLI,DACLIZONA02,31886.882,842
764368412.858,144814.752345,847,801,50,META,318,GUAMAL,GUAMAL,CM,50318,ZONA11,DABOG,DABOGZONA11,76436.841,843
457830743.271,101316.223095,848,691,25,CUNDINAMARCA,120,CABRERA,CABRERA,CM,25120,ZONA02,DABOG,DABOGZONA02,45783.074,844
976990967.799,169723.256379,849,132,76,VALLE DEL CAUCA,111,BUGA,BUGA,CM,76111,ZONA02,DACLI,DACLIZONA02,97699.09699999999,845
14452128218.2,885767.161597,850,838,94,GUAINIA,001,INIRIDA,INIRIDA,CM,94001,ZONA16,DABOG,DABOGZONA16,1445212.822,846
2198797487.07,225273.829761,851,188,73,TOLIMA,168,CHAPARRAL,CHAPARRAL,CM,73168,ZONA04,DALES,DALESZONA04,219879.749,847
434107005.186,117430.185462,852,208,73,TOLIMA,585,PURIFICACION,PURIFICACION,CM,73585,ZONA04,DALES,DALESZONA04,43410.701,848
1686353531.68,237465.551014,853,797,50,META,223,SAN LUIS DE CUBARRAL,SAN LUIS DE CUBARRAL,CM,50223,ZONA11,DABOG,DABOGZONA11,168635.353,849
1437854781.38,181855.30967,854,812,50,META,680,SAN CARLOS DE GUAROA,SAN CARLOS DE GUAROA,CM,50680,ZONA11,DABOG,DABOGZONA11,143785.478,850
544558561.666,120941.109817,855,221,73,TOLIMA,873,VILLARRICA,VILLARRICA,CM,73873,ZONA05,DALES,DALESZONA05,54455.856,851
121347825.858,53412.8039017,856,212,73,TOLIMA,671,SALDA¥A,SALDA¥A,CM,73671,ZONA06,DALES,DALESZONA06,12134.783,852
610031486.85,130523.269052,857,190,73,TOLIMA,217,COYAIMA,COYAIMA,CM,73217,ZONA04,DALES,DALESZONA04,61003.149,853
561625840.949,106235.087286,858,796,50,META,150,CASTILLA LA NUEVA,CASTILLA LA NUEVA,CM,50150,ZONA11,DABOG,DABOGZONA11,56162.584,854
799569898.033,151315.309066,859,137,76,VALLE DEL CAUCA,233,DAGUA,DAGUA,CM,76233,ZONA02,DACLI,DACLIZONA02,79956.99000000001,855
6514118435.79,452045.952389,860,815,50,META,689,SAN MARTIN,SAN MARTIN,CM,50689,ZONA11,DABOG,DABOGZONA11,651411.844,856
136585405.296,54366.8566501,861,151,76,VALLE DEL CAUCA,606,RESTREPO,RESTREPO,CM,76606,ZONA02,DACLI,DACLIZONA02,13658.541,857
170679420.245,56984.5904859,862,162,76,VALLE DEL CAUCA,869,VIJES,VIJES,CM,76869,ZONA02,DACLI,DACLIZONA02,17067.942,858
188512979.111,68037.7728215,863,143,76,VALLE DEL CAUCA,318,GUACARI,GUACARI,CM,76318,ZONA02,DACLI,DACLIZONA02,18851.298,859
348301877.531,88159.42132759999,864,207,73,TOLIMA,563,PRADO,PRADO,CM,73563,ZONA04,DALES,DALESZONA04,34830.188,860
233223600.717,76329.1756927,865,142,76,VALLE DEL CAUCA,306,GINEBRA,GINEBRA,CM,76306,ZONA02,DACLI,DACLIZONA02,23322.36,861
1617854054.51,211945.045903,866,64,41,HUILA,206,COLOMBIA,COLOMBIA,CM,41206,ZONA13,DABOG,DABOGZONA13,161785.405,862
206099735.173,65178.5399772,867,166,76,VALLE DEL CAUCA,377,LA CUMBRE,LA CUMBRE,CM,76377,ZONA02,DACLI,DACLIZONA02,20609.974,863
507557766.468,150919.179394,868,139,76,VALLE DEL CAUCA,248,EL CERRITO,EL CERRITO,CM,76248,ZONA02,DACLI,DACLIZONA02,50755.777,864
649053697.961,153357.930384,869,192,73,TOLIMA,236,DOLORES,DOLORES,CM,73236,ZONA04,DALES,DALESZONA04,64905.37,865
2916715457.75,252041.192548,870,1002,94,GUAINIA,886,CACAHUAL,CACAHUAL,CD,94886,ZONA16,DABOG,DABOGZONA16,291671.546,866
1038415058.96,173468.809974,871,149,76,VALLE DEL CAUCA,520,PALMIRA,PALMIRA,CM,76520,ZONA02,DACLI,DACLIZONA02,103841.506,867
1635324061.83,218613.533798,872,209,73,TOLIMA,616,RIOBLANCO,RIOBLANCO,CM,73616,ZONA04,DALES,DALESZONA04,163532.406,868
105754151.963,43834.3932689,873,798,50,META,270,EL DORADO,EL DORADO,CM,50270,ZONA11,DABOG,DABOGZONA11,10575.415,869
11491866265.2,721902.8851130001,874,1006,94,GUAINIA,343,BARRANCO MINAS,BARRANCO MINAS,CD,94343,ZONA16,DABOG,DABOGZONA16,1149186.627,870
952209912.161,147940.606263,875,203,73,TOLIMA,483,NATAGAIMA,NATAGAIMA,CM,73483,ZONA06,DALES,DALESZONA06,95220.99099999999,871
6299405385.74,450038.118966,876,1008,50,META,370,LA URIBE,LA URIBE,CM,50370,ZONA11,DABOG,DABOGZONA11,629940.539,872
969315528.421,160396.854464,877,805,50,META,400,LEJANIAS,LEJANIAS,CM,50400,ZONA11,DABOG,DABOGZONA11,96931.553,873
719572906.2640001,124224.193681,878,798,50,META,251,EL CASTILLO,EL CASTILLO,CM,50251,ZONA11,DABOG,DABOGZONA11,71957.291,874
159156456.581,57478.3070762,879,164,76,VALLE DEL CAUCA,892,YUMBO,YUMBO,CM,76892,ZONA02,DACLI,DACLIZONA02,15915.646,875
1174304580.87,220346.583578,880,184,73,TOLIMA,067,ATACO,ATACO,CM,73067,ZONA04,DALES,DALESZONA04,117430.458,876
229649754.477,73783.2914813,881,800,50,META,313,GRANADA,GRANADA,CM,50313,ZONA11,DABOG,DABOGZONA11,22964.975,877
504342347.18,91165.63871840001,882,129,76,VALLE DEL CAUCA,001,CALI,SANTIAGO DE CALI,CM,76001,ZONA01,DACLI,DACLIZONA01,50434.235,878
2119664305.24,259582.135595,883,803,50,META,330,MESETAS,MESETAS,CM,50330,ZONA11,DABOG,DABOGZONA11,211966.431,879
754198736.904,126397.638804,884,799,50,META,287,FUENTE DE ORO,FUENTE DE ORO,CM,50287,ZONA11,DABOG,DABOGZONA11,75419.874,880
492656977.172,96180.3664148,885,179,73,TOLIMA,024,ALPUJARRA,ALPUJARRA,CM,73024,ZONA04,DALES,DALESZONA04,49265.698,881
428280451.02,100413.765415,886,150,76,VALLE DEL CAUCA,563,PRADERA,PRADERA,CM,76563,ZONA02,DACLI,DACLIZONA02,42828.045,882
